date,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s)
06-02-2018 06:03:21.282,4.400016785,0.133354187,2.653749228,2.25242E-09,11.59663963,8.30156E-09,-7.62939E-06
06-02-2018 06:05:21.284,4.400047302,0.128126144,2.658108473,2.25242E-09,11.61581993,8.30156E-09,4.673E-05
06-02-2018 06:07:21.279,4.400008202,0.123595238,2.662302494,2.25242E-09,11.63427448,8.30156E-09,7.24792E-05
06-02-2018 06:09:21.283,4.399942398,0.119411469,2.666349411,2.25242E-09,11.65208054,8.30156E-09,-0.000102043
06-02-2018 06:11:21.285,4.399971962,0.114776611,2.670250654,2.25242E-09,11.66924572,8.30156E-09,2.19345E-05
06-02-2018 06:13:21.283,4.40001297,0.110554695,2.674005985,2.25242E-09,11.68576908,8.30156E-09,4.95911E-05
06-02-2018 06:15:21.281,4.39998436,0.106822014,2.677631378,2.25242E-09,11.70172024,8.30156E-09,2.67029E-05
06-02-2018 06:17:21.282,4.40004921,0.103131294,2.681129932,2.25242E-09,11.71711445,8.30156E-09,-3.33786E-05
06-02-2018 06:19:21.285,4.400019646,0.099882126,2.684509754,2.25242E-09,11.73198605,8.30156E-09,-4.00543E-05
06-02-2018 06:21:21.282,4.399974823,0.096340179,2.687777996,2.25242E-09,11.7463665,8.30156E-09,5.24521E-05
06-02-2018 06:23:21.282,4.400005341,0.093045235,2.690939188,2.25242E-09,11.76027584,8.30156E-09,-1.04904E-05
06-02-2018 06:25:21.280,4.399996758,0.090272903,2.693998337,2.25242E-09,11.773736,8.30156E-09,3.71933E-05
06-02-2018 06:27:21.282,4.399975777,0.087133408,2.696959972,2.25242E-09,11.78676701,8.30156E-09,-4.00543E-05
06-02-2018 06:29:21.281,4.400055885,0.084753036,2.699826956,2.25242E-09,11.79938221,8.30156E-09,4.76837E-05
06-02-2018 06:31:21.285,4.400012016,0.082030296,2.702603817,2.25242E-09,11.81159973,8.30156E-09,-2.09808E-05
06-02-2018 06:31:32.402,4.399953842,0.08149147,2.702856302,2.25242E-09,11.81271076,8.30156E-09,-1.6212E-05
06-02-2018 06:33:32.455,4.382184982,0,2.702856779,2.25242E-09,11.81271267,8.30156E-09,3.52859E-05
06-02-2018 06:35:32.457,4.380415916,0,2.702856779,2.25242E-09,11.81271267,8.30156E-09,4.673E-05
06-02-2018 06:36:32.456,4.379728317,0,2.702856779,2.25242E-09,11.81271267,8.30156E-09,-0.00014009
06-02-2018 06:38:32.551,3.95954895,-2.281988144,2.702856779,0.076066934,11.81271267,0.304905325,-0.00051403
06-02-2018 06:40:32.548,3.914534569,-2.281907082,2.702856779,0.152128637,11.81271267,0.604251623,-0.000325203
06-02-2018 06:42:32.547,3.876564026,-2.281972885,2.702856779,0.228193149,11.81271267,0.900544345,-0.000295639
06-02-2018 06:44:32.552,3.840688705,-2.282001495,2.702856779,0.304266006,11.81271267,1.194067597,-0.000216484
06-02-2018 06:46:32.551,3.806693077,-2.281981468,2.702856779,0.380328149,11.81271267,1.484893799,-0.000277519
06-02-2018 06:48:32.550,3.774497986,-2.281979561,2.702856779,0.456394613,11.81271267,1.773218513,-0.00026226
06-02-2018 06:50:32.551,3.74361515,-2.281957626,2.702856779,0.532455027,11.81271267,2.05913496,-0.000335693
06-02-2018 06:52:32.548,3.714051247,-2.281988144,2.702856779,0.608524382,11.81271267,2.34278059,-0.000288963
06-02-2018 06:54:32.551,3.68522644,-2.281977654,2.702856779,0.684592903,11.81271267,2.624199629,-0.000333786
06-02-2018 06:56:32.551,3.657073975,-2.281945229,2.702856779,0.76065129,11.81271267,2.903413296,-0.000195503
06-02-2018 06:58:32.547,3.630270958,-2.281975746,2.702856779,0.836715639,11.81271267,3.180558443,-0.000218391
06-02-2018 07:00:32.550,3.604392052,-2.281975746,2.702856779,0.912786365,11.81271267,3.455717325,-0.00020504
06-02-2018 07:02:32.553,3.580388069,-2.282028198,2.702856779,0.988854825,11.81271267,3.728974581,-0.000230789
06-02-2018 07:04:32.548,3.557378769,-2.281903267,2.702856779,1.06491828,11.81271267,4.000428677,-0.000174522
06-02-2018 07:06:32.547,3.535662651,-2.281885147,2.702856779,1.140975118,11.81271267,4.270153522,-0.000195503
06-02-2018 07:08:32.549,3.514931679,-2.281966209,2.702856779,1.21704495,11.81271267,4.538318157,-0.000357628
06-02-2018 07:10:32.548,3.495019913,-2.281970978,2.702856779,1.29310751,11.81271267,4.804913521,-0.000225067
06-02-2018 07:12:32.548,3.475827217,-2.281907082,2.702856779,1.369177461,11.81271267,5.070048809,-0.000240326
06-02-2018 07:14:32.550,3.456941605,-2.281997681,2.702856779,1.445240855,11.81271267,5.3337183,-0.000198364
06-02-2018 07:16:32.550,3.438920021,-2.281972885,2.702856779,1.521307826,11.81271267,5.595984459,-0.00012207
06-02-2018 07:18:32.550,3.421255112,-2.282019615,2.702856779,1.597375631,11.81271267,5.856900692,-0.000145912
06-02-2018 07:20:32.547,3.404031754,-2.281942368,2.702856779,1.673439145,11.81271267,6.116474152,-0.000142097
06-02-2018 07:22:32.549,3.387508392,-2.281955719,2.702856779,1.749500751,11.81271267,6.374760628,-0.000120163
06-02-2018 07:24:32.551,3.371331215,-2.281925201,2.702856779,1.825566769,11.81271267,6.631822109,-0.000124931
06-02-2018 07:26:32.550,3.354596138,-2.28196907,2.702856779,1.901635408,11.81271267,6.887646198,-0.000141144
06-02-2018 07:28:32.550,3.337126732,-2.281944275,2.702856779,1.977695227,11.81271267,7.142132282,-0.000159264
06-02-2018 07:30:32.549,3.317835808,-2.281982422,2.702856779,2.053758144,11.81271267,7.39523983,-0.00011158
06-02-2018 07:32:32.550,3.298559189,-2.281975746,2.702856779,2.129822016,11.81271267,7.646884441,-0.00014782
06-02-2018 07:34:32.547,3.276693344,-2.281918526,2.702856779,2.205890417,11.81271267,7.89698267,-0.000201225
06-02-2018 07:36:32.549,3.252170563,-2.281903267,2.702856779,2.281957388,11.81271267,8.145306587,-0.000219345
06-02-2018 07:38:32.551,3.224710464,-2.281878471,2.702856779,2.358021021,11.81271267,8.39166832,-0.000313759
06-02-2018 07:40:32.550,3.191924095,-2.281953812,2.702856779,2.434084177,11.81271267,8.635739326,-0.000310898
06-02-2018 07:42:32.548,3.153866768,-2.281950951,2.702856779,2.510145187,11.81271267,8.877114296,-0.000368118
06-02-2018 07:44:32.551,3.10740757,-2.281942368,2.702856779,2.586214066,11.81271267,9.115320206,-0.000472069
06-02-2018 07:46:32.550,3.049071312,-2.281991005,2.702856779,2.662282944,11.81271267,9.34955883,-0.000557899
06-02-2018 07:47:54.242,2.999996185,-2.281966209,2.702856779,2.714063168,11.81271267,9.506203651,-0.00013833
06-02-2018 07:49:54.390,3.64306736,0,2.702856779,2.714100838,11.81271267,9.50632,0.000478745
06-02-2018 07:51:54.392,3.675549507,0,2.702856779,2.714100838,11.81271267,9.50632,0.000212669
06-02-2018 07:52:54.392,3.682468414,0,2.702856779,2.714100838,11.81271267,9.50632,0.000239652
06-02-2018 07:54:06.731,4.199970245,3.259998322,0.077128336,0,0.323763639,0,0.000272184
06-02-2018 07:56:06.749,4.247395515,3.259824753,0.185545504,0,0.781904101,0,0.000326157
06-02-2018 07:58:06.753,4.279862404,3.259899139,0.294208795,0,1.24529779,0,0.000306129
06-02-2018 08:00:06.750,4.304402351,3.259811401,0.402865469,0,1.711714506,0,0.000161171
06-02-2018 08:02:06.749,4.327215195,3.260080338,0.511536956,0,2.180715799,0,0.000162125
06-02-2018 08:04:06.752,4.352488518,3.25983429,0.620208085,0,2.652315855,0,0.000270844
06-02-2018 08:06:06.750,4.380706787,3.259881973,0.728876293,0,3.126796007,0,0.000248909
06-02-2018 08:08:06.752,4.400016785,3.151971817,0.836828947,0,3.601122379,0,1.23978E-05
06-02-2018 08:10:06.753,4.400015831,2.911937714,0.937830865,0,4.045531273,0,-4.673E-05
06-02-2018 08:12:06.754,4.399972916,2.694887161,1.03117907,0,4.456263542,0,-3.05176E-05
06-02-2018 08:14:06.749,4.399961472,2.506622314,1.117779613,0,4.837306499,0,-5.14984E-05
06-02-2018 08:16:06.750,4.400019646,2.34762764,1.198600888,0,5.192920208,0,-1.90735E-06
06-02-2018 08:18:06.752,4.399968147,2.208133698,1.274470568,0,5.526747227,0,2.86102E-05
06-02-2018 08:20:06.753,4.39999485,2.088018417,1.346008539,0,5.841514111,0,1.71661E-05
06-02-2018 08:22:06.749,4.39993763,1.980331421,1.413782835,0,6.139721394,0,-3.24249E-05
06-02-2018 08:24:06.749,4.399982452,1.881507874,1.478114724,0,6.422781467,0,-9.53674E-07
06-02-2018 08:26:06.754,4.400018692,1.793764114,1.539360642,0,6.692263603,0,-4.76837E-05
06-02-2018 08:28:06.749,4.399969101,1.713661194,1.597790718,0,6.949356556,0,7.62939E-06
06-02-2018 08:30:06.751,4.400064468,1.636610985,1.653612375,0,7.194971561,0,-6.48499E-05
06-02-2018 08:32:06.749,4.40001297,1.564627647,1.706948638,0,7.429650784,0,-7.05719E-05
06-02-2018 08:34:06.754,4.399989128,1.497156143,1.757985353,0,7.654212952,0,0.000121117
06-02-2018 08:36:06.751,4.399993896,1.433124542,1.806818008,0,7.869076252,0,-7.34329E-05
06-02-2018 08:38:06.753,4.400004387,1.370611191,1.853544235,0,8.074671745,0,-6.67572E-06
06-02-2018 08:40:06.754,4.399970055,1.309294701,1.8982023,0,8.271166801,0,2.28882E-05
06-02-2018 08:42:06.752,4.399999619,1.250548363,1.940859199,0,8.458857536,0,5.14984E-05
06-02-2018 08:44:06.751,4.400028229,1.192804337,1.981575131,0,8.638007164,0,4.19617E-05
06-02-2018 08:46:06.753,4.400008202,1.137639999,2.020400763,0,8.808840752,0,4.673E-05
06-02-2018 08:48:06.752,4.400021553,1.081458092,2.05739665,0,8.971622467,0,8.86917E-05
06-02-2018 08:50:06.749,4.399972916,1.029111862,2.092566729,0,9.126371384,0,4.57764E-05
06-02-2018 08:52:06.754,4.400040627,0.979047775,2.126035213,0,9.273633003,0,6.67572E-05
06-02-2018 08:54:06.747,4.399990082,0.930602074,2.157845497,0,9.413598061,0,-1.90735E-05
06-02-2018 08:56:06.750,4.400048256,0.884008408,2.188090324,0,9.546674728,0,1.90735E-05
06-02-2018 08:58:06.751,4.399990082,0.839166641,2.216806412,0,9.673025131,0,3.71933E-05
06-02-2018 09:00:06.754,4.399989128,0.794299126,2.244027376,0,9.792798042,0,-1.62125E-05
06-02-2018 09:02:06.752,4.399978638,0.752118111,2.269789219,0,9.906149864,0,-7.53403E-05
06-02-2018 09:04:06.747,4.400015831,0.710960388,2.294173002,0,10.01343918,0,-1.23978E-05
06-02-2018 09:06:06.747,4.400013924,0.67308712,2.317238569,0,10.11492729,0,1.62125E-05
06-02-2018 09:08:06.750,4.40003109,0.636659622,2.339051008,0,10.21090221,0,0.000113487
06-02-2018 09:10:06.748,4.40002346,0.602313042,2.35969305,0,10.30172634,0,-4.76837E-05
06-02-2018 09:12:06.750,4.400012016,0.569551468,2.37922883,0,10.38768482,0,7.24792E-05
06-02-2018 09:14:06.748,4.399962425,0.538301468,2.397683382,0,10.46888351,0,2.57492E-05
06-02-2018 09:16:06.752,4.400033951,0.509329796,2.415138245,0,10.54568577,0,-4.57764E-05
06-02-2018 09:18:06.748,4.399986267,0.481780052,2.431655169,0,10.61836052,0,-9.63211E-05
06-02-2018 09:20:06.752,4.399997711,0.455979347,2.447280645,0,10.68711185,0,7.72476E-05
06-02-2018 09:22:06.748,4.399997711,0.431967735,2.462077379,0,10.75221729,0,-3.24249E-05
06-02-2018 09:24:06.753,4.400013924,0.409050941,2.476087332,0,10.81386185,0,-9.53674E-07
06-02-2018 09:26:06.748,4.399944305,0.386788368,2.489343882,0,10.87219048,0,8.58307E-05
06-02-2018 09:28:06.751,4.399991989,0.366937637,2.501900196,0,10.92743874,0,1.52588E-05
06-02-2018 09:30:06.749,4.400022507,0.347575188,2.513803244,0,10.97981167,0,1.81198E-05
06-02-2018 09:32:06.750,4.399980545,0.329566956,2.525086403,0,11.02945805,0,-4.00543E-05
06-02-2018 09:34:06.753,4.400005341,0.313053131,2.535795689,0,11.07657814,0,4.76837E-06
06-02-2018 09:36:06.750,4.399961472,0.297322273,2.545966387,0,11.12132931,0,1.90735E-05
06-02-2018 09:38:06.750,4.399991035,0.28231144,2.555627346,0,11.16383743,0,7.62939E-06
06-02-2018 09:40:06.754,4.400014877,0.268311501,2.564802647,0,11.20420933,0,-7.15256E-05
06-02-2018 09:42:06.748,4.39999485,0.255702972,2.573533773,0,11.24262619,0,6.96182E-05
06-02-2018 09:44:06.751,4.400036812,0.24385643,2.581858158,0,11.27925301,0,-3.43323E-05
06-02-2018 09:46:06.752,4.399991035,0.232304573,2.589791775,0,11.3141613,0,6.67572E-06
06-02-2018 09:48:06.753,4.400068283,0.221866608,2.597359419,0,11.34745884,0,5.43594E-05
06-02-2018 09:50:06.750,4.399997711,0.211665154,2.604588509,0,11.37926674,0,-8.4877E-05
06-02-2018 09:52:06.749,4.399960518,0.202536583,2.611494064,0,11.40965176,0,-7.05719E-05
06-02-2018 09:54:06.747,4.399980545,0.193481445,2.618093729,0,11.43869019,0,3.52859E-05
06-02-2018 09:56:06.752,4.400027275,0.185194016,2.624407768,0,11.46647167,0,2.86102E-05
06-02-2018 09:58:06.752,4.400032997,0.177153587,2.630447149,0,11.49304485,0,-5.14984E-05
06-02-2018 10:00:06.752,4.399950981,0.170189857,2.636232853,0,11.51850128,0,-3.91006E-05
06-02-2018 10:02:06.754,4.399957657,0.16287899,2.641776323,0,11.54289246,0,2.00272E-05
06-02-2018 10:04:06.750,4.400021553,0.156298637,2.64709568,0,11.56629848,0,0.000118256
06-02-2018 10:06:06.753,4.400003433,0.150086403,2.652202368,0,11.58876801,0,3.8147E-06
06-02-2018 10:08:06.752,4.399971008,0.144312859,2.657108068,0,11.61035252,0,-7.15256E-05
06-02-2018 10:10:06.750,4.399978638,0.138665199,2.661821127,0,11.63109112,0,2.28882E-05
06-02-2018 10:12:06.754,4.399959564,0.133404732,2.66635561,0,11.65104198,0,-5.43594E-05
06-02-2018 10:14:06.753,4.399950981,0.128255844,2.67071557,0,11.6702261,0,-2.86102E-06
06-02-2018 10:16:06.750,4.399971962,0.123648643,2.674914598,0,11.68870163,0,1.43051E-05
06-02-2018 10:18:06.752,4.400014877,0.119013786,2.678961039,0,11.70650673,0,-5.62668E-05
06-02-2018 10:20:06.749,4.399993896,0.114798546,2.682859659,0,11.72365952,0,-4.673E-05
06-02-2018 10:22:06.748,4.400034904,0.110699654,2.686619282,0,11.74020195,0,9.53674E-07
06-02-2018 10:24:06.750,4.399982452,0.107043266,2.690246582,0,11.75616264,0,2.57492E-05
06-02-2018 10:26:06.750,4.400034904,0.103380203,2.693749189,0,11.77157307,0,4.76837E-05
06-02-2018 10:28:06.751,4.400008202,0.099645615,2.697131634,0,11.78645611,0,2.19345E-05
06-02-2018 10:30:06.747,4.399977684,0.096331596,2.70039916,0,11.8008337,0,6.29425E-05
06-02-2018 10:32:06.751,4.400039673,0.09301281,2.703557968,0,11.81473255,0,1.23978E-05
06-02-2018 10:34:06.749,4.399956703,0.090228081,2.706613779,0,11.82817745,0,-7.05719E-05
06-02-2018 10:36:06.751,4.400006294,0.087197304,2.709570408,0,11.84118748,0,-1.62125E-05
06-02-2018 10:38:06.752,4.399999619,0.084454536,2.712431669,0,11.85377598,0,-2.67029E-05
06-02-2018 10:40:06.748,4.400090218,0.081812859,2.715202093,0,11.8659668,0,-1.71661E-05
06-02-2018 10:40:11.313,4.400014877,0.081490517,2.715305805,0,11.86642265,0,-1.68168E-05
06-02-2018 10:42:11.365,4.382359505,0,2.715305805,0,11.86642361,0,-7.62939E-06
06-02-2018 10:44:11.370,4.380606651,0,2.715305805,0,11.86642361,0,2.67029E-05
06-02-2018 10:45:11.368,4.379969597,0,2.715305805,0,11.86642361,0,-0.000142964
06-02-2018 10:47:11.458,3.964784622,-2.282019615,2.715305805,0.076066449,11.86642361,0.305232376,-0.000482559
06-02-2018 10:49:11.456,3.920684814,-2.281879425,2.715305805,0.152131408,11.86642361,0.605027258,-0.000292778
06-02-2018 10:51:11.460,3.883271217,-2.281986237,2.715305805,0.228195906,11.86642361,0.901810944,-0.000292778
06-02-2018 10:53:11.458,3.847561836,-2.281992912,2.715305805,0.304262251,11.86642361,1.195824146,-0.000371933
06-02-2018 10:55:11.457,3.814089775,-2.281929016,2.715305805,0.380323052,11.86642361,1.48718667,-0.000276566
06-02-2018 10:57:11.461,3.782168388,-2.281913757,2.715305805,0.456385911,11.86642361,1.776076078,-0.000303268
06-02-2018 10:59:11.461,3.751236916,-2.281869888,2.715305805,0.53245461,11.86642361,2.062589407,-0.000245094
06-02-2018 11:01:11.459,3.721559525,-2.281935692,2.715305805,0.608523071,11.86642361,2.346810579,-0.000300407
06-02-2018 11:03:11.460,3.692573547,-2.281929016,2.715305805,0.684586585,11.86642361,2.628779411,-0.000261307
06-02-2018 11:05:11.457,3.664216995,-2.281920433,2.715305805,0.760649323,11.86642361,2.908559561,-0.000255585
06-02-2018 11:07:11.461,3.636890411,-2.281879425,2.715305805,0.836710572,11.86642361,3.18621254,-0.000205994
06-02-2018 11:09:11.457,3.61071682,-2.281944275,2.715305805,0.912777841,11.86642361,3.461851597,-0.000228882
06-02-2018 11:11:11.456,3.586478233,-2.281913757,2.715305805,0.988841295,11.86642361,3.735569954,-0.000254631
06-02-2018 11:13:11.459,3.563536644,-2.281889915,2.715305805,1.064906001,11.86642361,4.007489204,-0.000282288
06-02-2018 11:15:11.459,3.541902542,-2.281949043,2.715305805,1.140969157,11.86642361,4.277708054,-0.000165939
06-02-2018 11:17:11.461,3.521406174,-2.281900406,2.715305805,1.217029452,11.86642361,4.54632473,-0.000151634
06-02-2018 11:19:11.459,3.501211166,-2.281920433,2.715305805,1.293099999,11.86642361,4.813432693,-0.000148773
06-02-2018 11:21:11.459,3.482056618,-2.281900406,2.715305805,1.369157195,11.86642361,5.078990459,-0.000195503
06-02-2018 11:23:11.458,3.463554382,-2.28191185,2.715305805,1.445226669,11.86642361,5.343163013,-0.000207901
06-02-2018 11:25:11.457,3.445219994,-2.281955719,2.715305805,1.52128911,11.86642361,5.605909824,-0.000160217
06-02-2018 11:27:11.461,3.42762661,-2.281905174,2.715305805,1.597357988,11.86642361,5.867311001,-6.58035E-05
06-02-2018 11:29:11.460,3.410442352,-2.281931877,2.715305805,1.673416257,11.86642361,6.127348423,-0.000144958
06-02-2018 11:31:11.456,3.393710136,-2.281918526,2.715305805,1.749482751,11.86642361,6.386126995,-0.000164986
06-02-2018 11:33:11.460,3.377379417,-2.281915665,2.715305805,1.825541973,11.86642361,6.643637657,-0.000207901
06-02-2018 11:35:11.458,3.360481262,-2.28192234,2.715305805,1.901606679,11.86642361,6.899906158,-8.2016E-05
06-02-2018 11:37:11.457,3.34294796,-2.281849861,2.715305805,1.97767365,11.86642361,7.15486145,-0.000151634
06-02-2018 11:39:11.456,3.324869156,-2.281962395,2.715305805,2.053737164,11.86642361,7.408459187,-0.000162125
06-02-2018 11:41:11.456,3.305329323,-2.281888008,2.715305805,2.129802704,11.86642361,7.660633564,-0.000260353
06-02-2018 11:43:11.459,3.283851624,-2.281871796,2.715305805,2.205867767,11.86642361,7.911245346,-0.000166893
06-02-2018 11:45:11.459,3.2603302,-2.281898499,2.715305805,2.281924248,11.86642361,8.160128593,-0.000285149
06-02-2018 11:47:11.459,3.232804298,-2.281929016,2.715305805,2.357991934,11.86642361,8.407115936,-0.000332832
06-02-2018 11:49:11.458,3.200805664,-2.281930923,2.715305805,2.434055805,11.86642361,8.651828766,-0.000267982
06-02-2018 11:51:11.457,3.163010597,-2.281984329,2.715305805,2.510119915,11.86642361,8.893906593,-0.000344276
06-02-2018 11:53:11.456,3.116503716,-2.281923294,2.715305805,2.586180925,11.86642361,9.132787704,-0.000457764
06-02-2018 11:55:11.459,3.058716774,-2.281894684,2.715305805,2.662247181,11.86642361,9.367723465,-0.000452995
06-02-2018 11:56:48.521,2.999991417,-2.281967163,2.715305805,2.723778009,11.86642361,9.554183006,-3.11026E-05
06-02-2018 11:58:48.670,3.639519691,0,2.715305805,2.723807335,11.86642361,9.554273605,0.000491142
06-02-2018 12:00:48.671,3.672842026,0,2.715305805,2.723807335,11.86642361,9.554273605,0.000268936
06-02-2018 12:01:48.671,3.680052757,0,2.715305805,2.723807335,11.86642361,9.554273605,0.00029542
06-02-2018 12:03:01.439,4.200016975,3.259960175,0.077608377,0,0.325766087,0,0.00032754
06-02-2018 12:05:01.458,4.246944427,3.259872437,0.186011657,0,0.783821046,0,0.000380516
06-02-2018 12:07:01.456,4.278989792,3.259840012,0.294685096,0,1.247172117,0,0.000149727
06-02-2018 12:09:01.459,4.303902626,3.259822845,0.403351396,0,1.713564754,0,0.000156403
06-02-2018 12:11:01.460,4.326862335,3.259824753,0.512007892,0,2.18245244,0,0.000199318
06-02-2018 12:13:01.456,4.351991653,3.259916306,0.620660484,0,2.653909206,0,0.000276566
06-02-2018 12:15:01.462,4.380085945,3.259912491,0.729336679,0,3.128373861,0,0.000221252
06-02-2018 12:17:01.459,4.399992943,3.161157608,0.837396562,0,3.603114128,0,-2.38419E-05
06-02-2018 12:19:01.456,4.400020599,2.919164658,0.938661158,0,4.048678875,0,3.05176E-05
06-02-2018 12:21:01.459,4.399997711,2.703948975,1.032286644,0,4.460631371,0,-0.000102043
06-02-2018 12:23:01.456,4.39999485,2.513887405,1.119159698,0,4.842873096,0,-1.43051E-05
06-02-2018 12:25:01.461,4.400021553,2.352046967,1.200176477,0,5.199346542,0,-1.71661E-05
06-02-2018 12:27:01.461,4.400048256,2.213315964,1.276231885,0,5.53399086,0,-1.71661E-05
06-02-2018 12:29:01.461,4.400034904,2.090568542,1.34790659,0,5.849359512,0,0
06-02-2018 12:31:01.459,4.40000248,1.98175621,1.415749788,0,6.147869587,0,-2.28882E-05
06-02-2018 12:33:01.461,4.399986267,1.884414673,1.48017633,0,6.431346893,0,-1.62125E-05
06-02-2018 12:35:01.458,4.400007248,1.795186996,1.541463852,0,6.701011658,0,4.76837E-06
06-02-2018 12:37:01.456,4.400042534,1.713833809,1.599916577,0,6.958203793,0,-9.53674E-06
06-02-2018 12:39:01.456,4.399962425,1.639274597,1.655786514,0,7.204031944,0,-6.77109E-05
06-02-2018 12:41:01.458,4.399967194,1.567691803,1.709253788,0,7.439287663,0,9.53674E-06
06-02-2018 12:43:01.457,4.400001526,1.49802494,1.760350823,0,7.664114475,0,-2.19345E-05
06-02-2018 12:45:01.460,4.400050163,1.433674812,1.809199452,0,7.879048347,0,1.43051E-05
06-02-2018 12:47:01.456,4.400006294,1.372379303,1.855963707,0,8.084811211,0,3.8147E-06
06-02-2018 12:49:01.460,4.400001526,1.313672066,1.900722742,0,8.281751633,0,-4.76837E-06
06-02-2018 12:51:01.457,4.400036812,1.255487442,1.943524241,0,8.470077515,0,-2.19345E-05
06-02-2018 12:53:01.460,4.400025368,1.198845863,1.984433532,0,8.650078773,0,-1.71661E-05
06-02-2018 12:55:01.457,4.399988174,1.142926216,2.023452997,0,8.821764946,0,4.3869E-05
06-02-2018 12:57:01.461,4.400044441,1.089526176,2.060671568,0,8.985526085,0,-5.72205E-05
06-02-2018 12:59:01.463,4.400017738,1.036574364,2.096103668,0,9.141427994,0,3.8147E-06
06-02-2018 13:01:01.458,4.40000248,0.986150742,2.12980938,0,9.289731979,0,6.38962E-05
06-02-2018 13:03:01.456,4.399959564,0.937948227,2.161867142,0,9.430786133,0,-1.43051E-05
06-02-2018 13:05:01.458,4.400009155,0.89003849,2.192330837,0,9.564826965,0,-7.62939E-06
06-02-2018 13:07:01.457,4.40001297,0.84439373,2.221231699,0,9.691990852,0,4.76837E-06
